buy, 2023-11-23 00:00:00, 5.008, 5.03
buy, 2023-11-27 00:00:00, 5.012, 4.97
buy, 2023-12-12 00:00:00, 4.894, 4.93
buy, 2023-12-18 00:00:00, 4.896000000000001, 4.85
buy, 2023-12-28 00:00:00, 4.796, 4.85
buy, 2024-01-22 00:00:00, 5.146, 4.99
buy, 2024-01-25 00:00:00, 5.08, 5.14
buy, 2024-01-30 00:00:00, 5.154, 5.08
buy, 2024-02-07 00:00:00, 5.029999999999999, 5.22
buy, 2024-02-28 00:00:00, 5.238, 5.16
buy, 2024-02-29 00:00:00, 5.2219999999999995, 5.23
buy, 2024-03-01 00:00:00, 5.200000000000001, 5.19
buy, 2024-03-15 00:00:00, 5.108, 5.12
buy, 2024-03-19 00:00:00, 5.104000000000001, 5.1
buy, 2024-03-20 00:00:00, 5.118, 5.15
buy, 2024-03-22 00:00:00, 5.136, 5.11
buy, 2024-03-26 00:00:00, 5.145999999999999, 5.18
buy, 2024-04-08 00:00:00, 5.148, 5.13
buy, 2024-04-09 00:00:00, 5.156000000000001, 5.18
buy, 2024-04-10 00:00:00, 5.151999999999999, 5.13
buy, 2024-04-17 00:00:00, 5.098, 5.16
buy, 2024-05-30 00:00:00, 5.704, 5.63
buy, 2024-06-28 00:00:00, 5.232, 5.32
buy, 2024-07-05 00:00:00, 5.402, 5.11
buy, 2024-07-18 00:00:00, 5.218, 5.21
buy, 2024-07-19 00:00:00, 5.204, 5.16
buy, 2024-07-30 00:00:00, 5.11, 5.16
buy, 2024-08-06 00:00:00, 5.19, 5.1
buy, 2024-08-16 00:00:00, 5.076, 5.18
buy, 2024-08-29 00:00:00, 5.3, 5.09
buy, 2024-09-23 00:00:00, 4.906000000000001, 4.96
buy, 2024-10-17 00:00:00, 5.927999999999999, 5.91
buy, 2024-10-18 00:00:00, 5.952, 6.01
buy, 2024-10-21 00:00:00, 5.9399999999999995, 5.96
buy, 2024-10-23 00:00:00, 5.956, 5.95
buy, 2024-10-24 00:00:00, 5.954, 5.9
buy, 2024-11-05 00:00:00, 5.728, 5.84
buy, 2024-11-06 00:00:00, 5.74, 5.76
buy, 2024-11-07 00:00:00, 5.784, 5.9
buy, 2024-11-12 00:00:00, 5.843999999999999, 5.77
buy, 2024-11-13 00:00:00, 5.859999999999999, 5.84
buy, 2024-11-22 00:00:00, 6.0200000000000005, 5.8
buy, 2024-12-03 00:00:00, 5.864, 5.92
buy, 2024-12-17 00:00:00, 5.92, 5.84
buy, 2024-12-18 00:00:00, 5.922, 5.92
buy, 2024-12-19 00:00:00, 5.888, 5.83
buy, 2024-12-25 00:00:00, 5.828, 5.93
buy, 2025-01-02 00:00:00, 5.9079999999999995, 5.72
buy, 2025-01-16 00:00:00, 5.612, 5.73
buy, 2025-01-22 00:00:00, 5.714, 5.59
buy, 2025-01-23 00:00:00, 5.71, 5.71
